rep,m,n,k,freq_req_mhz,n_squat,sm_avail,latency_ms,power_w,energy_mj,gflops,clock_sm_med,clock_sm_min,clock_held,throttle,temp_c,p_squat_w,probe_sm_count,probe_ok,iters,window_s,n_samples,power_min_w,power_max_w,status
2,8192,8192,8192,1020,81,27,21.449027,126.46,2712.444,51261.6,1020,1020,True,none,43,68.694,27,True,92,1.973,30,125.586,126.591,ok
2,8192,4096,4096,1020,81,27,5.563658,115.742,643.9489,49406.0,1020,1020,True,none,43,68.694,27,True,355,1.975,30,115.417,116.338,ok
2,1024,4096,4096,1020,81,27,0.769893,109.856,84.5774,44629.2,1020,1020,True,none,43,68.694,27,True,2393,1.842,27,109.252,110.724,ok
2,1024,8192,8192,1020,81,27,2.961566,112.412,332.9155,46407.5,1020,1020,True,none,43,68.694,27,True,662,1.961,30,112.079,112.528,ok
2,4096,16384,16384,1020,81,27,42.327923,130.017,5503.3496,51952.1,1020,1020,True,none,43,68.694,27,True,47,1.989,30,128.605,130.68,ok
2,1024,16384,16384,1020,81,27,10.707126,124.795,1336.1957,51344.9,1020,1020,True,none,43,68.694,27,True,184,1.97,30,124.245,125.586,ok
2,2048,4096,4096,1020,81,27,1.414671,113.999,161.2711,48576.3,1020,1020,True,none,42,68.694,27,True,1391,1.968,30,113.549,114.27,ok
2,2048,8192,8192,1020,81,27,5.43366,124.991,679.1586,50588.0,1020,1020,True,none,43,68.694,27,True,360,1.956,30,124.387,125.261,ok
2,8192,16384,16384,1020,81,27,84.61927,130.084,11007.6132,51974.5,1020,1020,True,none,43,68.694,27,True,23,1.946,29,129.075,130.951,ok
2,1024,16384,16384,960,94,14,22.191529,98.132,2177.6991,24773.2,960,960,True,none,40,66.784,14,True,89,1.975,30,97.536,98.457,ok
2,8192,16384,16384,960,94,14,174.532391,99.874,17431.248,25199.0,960,960,True,none,40,66.784,14,True,11,1.92,29,99.332,99.874,ok
2,4096,8192,8192,960,94,14,22.194348,97.861,2171.961,24770.1,960,960,True,none,40,66.784,14,True,89,1.975,30,97.536,98.132,ok
2,2048,8192,8192,960,94,14,11.252412,97.257,1094.3758,24428.4,960,960,True,none,40,66.784,14,True,175,1.969,30,96.986,97.861,ok
2,1024,8192,8192,960,94,14,5.936868,89.358,530.5066,23150.1,960,960,True,none,40,66.784,14,True,325,1.929,29,89.079,89.358,ok
2,2048,4096,4096,960,94,14,2.94644,88.754,261.5084,23322.9,960,960,True,none,40,66.784,14,True,661,1.948,29,88.483,88.754,ok
2,4096,16384,16384,960,94,14,87.556251,99.603,8720.8653,25115.5,960,960,True,none,40,66.784,14,True,22,1.926,29,98.457,99.603,ok
2,4096,4096,4096,960,94,14,5.764954,89.629,516.7071,23840.4,960,960,True,none,40,66.784,14,True,339,1.954,29,89.358,89.954,ok
2,1024,4096,4096,960,94,14,1.498445,88.483,132.5869,22930.3,960,960,True,none,39,66.784,14,True,1304,1.954,29,88.158,88.483,ok
2,8192,8192,8192,960,94,14,44.342622,97.536,4325.002,24795.8,960,960,True,none,39,66.784,14,True,44,1.951,29,96.986,97.861,ok
2,8192,4096,4096,960,94,14,11.360494,89.954,1021.9219,24195.9,960,960,True,none,39,66.784,14,True,173,1.965,30,89.861,90.225,ok
2,2048,16384,16384,960,94,14,43.778844,99.332,4348.6401,25115.1,960,960,True,none,39,66.784,14,True,45,1.97,30,99.007,99.603,ok
2,4096,8192,8192,960,27,81,3.848377,199.929,769.4021,142854.0,960,960,True,none,45,65.909,81,True,504,1.94,29,199.055,200.525,ok
2,2048,8192,8192,960,27,81,2.027388,192.905,391.0933,135582.3,960,960,True,none,46,65.909,81,True,961,1.948,29,191.164,194.375,ok
2,1024,4096,4096,960,27,81,0.309288,172.428,53.3299,111092.9,960,960,True,none,46,65.909,81,True,5839,1.806,27,172.103,172.698,ok
2,2048,16384,16384,960,27,81,7.593041,205.484,1560.2484,144805.2,960,960,True,none,48,65.909,81,True,261,1.982,30,203.743,206.953,ok
2,8192,8192,8192,960,27,81,7.497572,208.423,1562.6664,146649.0,960,960,True,none,48,65.909,81,True,264,1.979,30,207.224,209.568,ok
2,2048,4096,4096,960,27,81,0.60084,174.439,104.81,114372.3,960,960,True,none,47,65.909,81,True,3145,1.89,28,174.168,174.764,ok
2,4096,16384,16384,960,27,81,14.78594,211.912,3133.3182,148723.9,960,960,True,none,49,65.909,81,True,134,1.981,30,210.442,213.382,ok
2,8192,16384,16384,960,27,81,29.552206,212.508,6280.0801,148823.0,960,960,True,none,49,65.909,81,True,67,1.98,30,208.098,213.653,ok
2,1024,8192,8192,960,27,81,1.074144,191.435,205.6287,127952.1,960,960,True,none,49,65.909,81,True,1800,1.933,29,190.236,192.58,ok
2,1024,16384,16384,960,27,81,3.98938,196.855,785.3294,137804.8,960,960,True,none,49,65.909,81,True,495,1.975,30,194.05,199.334,ok
2,8192,4096,4096,960,27,81,1.973991,199.604,394.0164,139249.9,960,960,True,none,49,65.909,81,True,982,1.938,29,198.73,200.525,ok
2,4096,4096,4096,960,27,81,1.048309,193.176,202.5082,131105.4,960,960,True,none,49,65.909,81,True,1819,1.907,29,192.301,193.771,ok
2,1024,16384,16384,960,0,108,2.852232,242.957,692.9698,192745.8,960,960,True,none,52,64.717,108,True,687,1.959,30,241.487,244.427,ok
2,4096,4096,4096,960,0,108,0.747101,237.263,177.2595,183963.0,960,960,True,none,53,64.717,108,True,2541,1.898,28,236.528,238.269,ok
2,4096,16384,16384,960,0,108,10.815413,251.18,2716.6154,203323.1,960,960,True,none,54,64.717,108,True,183,1.979,30,250.848,251.722,ok
2,2048,8192,8192,960,0,108,1.449996,240.009,348.012,189571.5,960,960,True,none,54,64.717,108,True,1324,1.92,29,239.468,240.342,ok
2,8192,16384,16384,960,0,108,21.611379,252.047,5447.0832,203506.1,960,960,True,none,55,64.717,108,True,92,1.988,30,251.451,252.596,ok
2,8192,4096,4096,960,0,108,1.483752,240.613,357.01,185258.7,960,960,True,none,54,64.717,108,True,1307,1.939,29,240.342,241.487,ok
2,1024,8192,8192,960,0,108,0.769359,238.269,183.3144,178640.8,960,960,True,none,54,64.717,108,True,2463,1.895,28,237.673,240.342,ok
2,2048,4096,4096,960,0,108,0.449702,210.172,94.5148,152811.0,960,960,True,none,53,64.717,108,True,4140,1.862,28,209.568,210.767,ok
2,4096,8192,8192,960,0,108,2.888689,242.083,699.3024,190313.3,960,960,True,none,54,64.717,108,True,682,1.97,30,241.208,243.552,ok
2,2048,16384,16384,960,0,108,5.693046,243.228,1384.7081,193132.4,960,960,True,none,55,64.717,108,True,342,1.947,29,241.208,245.896,ok
2,8192,8192,8192,960,0,108,5.491025,251.591,1381.4925,200238.0,960,960,True,none,55,64.717,108,True,358,1.966,30,251.18,252.047,ok
2,1024,4096,4096,960,0,108,0.300901,175.909,52.9313,114189.4,960,960,True,none,51,64.717,108,True,5874,1.767,26,175.313,176.783,ok
2,4096,4096,4096,960,81,27,2.97116,113.07,335.9491,46257.7,960,960,True,none,45,68.527,27,True,646,1.919,29,112.683,113.278,ok
2,2048,16384,16384,960,81,27,22.743021,125.586,2856.205,48345.0,960,960,True,none,44,68.527,27,True,87,1.979,30,124.516,126.266,ok
2,8192,16384,16384,960,81,27,89.962974,125.865,11323.1897,48887.3,960,960,True,none,44,68.527,27,True,22,1.979,30,125.261,126.266,ok
2,1024,8192,8192,960,81,27,3.059726,111.057,339.804,44918.7,960,960,True,none,44,68.527,27,True,643,1.967,30,110.453,111.328,ok
2,8192,4096,4096,960,81,27,5.912454,112.953,667.8294,46491.3,960,960,True,none,43,68.527,27,True,332,1.963,30,112.683,113.395,ok
2,1024,4096,4096,960,81,27,0.818552,108.106,88.4904,41976.2,960,960,True,none,43,68.527,27,True,2293,1.877,28,104.784,108.71,ok
2,1024,16384,16384,960,81,27,11.384913,120.581,1372.8042,48288.1,960,960,True,none,43,68.527,27,True,174,1.981,30,119.978,121.302,ok
2,4096,8192,8192,960,81,27,11.535039,120.969,1395.3821,47659.6,960,960,True,none,43,68.527,27,True,172,1.984,30,120.303,121.302,ok
2,8192,8192,8192,960,81,27,22.808414,121.78,2777.6086,48206.4,960,960,True,none,43,68.527,27,True,87,1.984,30,121.177,122.177,ok
2,2048,8192,8192,960,81,27,5.769822,120.906,697.606,47640.6,960,960,True,none,43,68.527,27,True,341,1.968,30,120.427,121.573,ok
2,2048,4096,4096,960,81,27,1.504049,111.057,167.0352,45689.6,960,960,True,none,42,68.527,27,True,1256,1.889,28,110.724,111.328,ok
2,4096,16384,16384,960,81,27,45.002854,124.991,5624.9517,48864.1,960,960,True,none,43,68.527,27,True,44,1.98,30,123.919,125.391,ok
2,1024,16384,16384,960,54,54,5.692555,161.265,918.0099,96574.5,960,960,True,none,45,66.784,54,True,347,1.975,30,159.246,162.456,ok
2,8192,16384,16384,960,54,54,44.664382,168.018,7504.4202,98468.8,960,960,True,none,46,66.784,54,True,44,1.965,30,167.144,169.155,ok
2,4096,16384,16384,960,54,54,22.333532,168.018,3752.4354,98462.9,960,960,True,none,46,66.784,54,True,89,1.988,30,167.415,168.885,ok
2,1024,4096,4096,960,54,54,0.460534,138.714,63.8826,74608.4,960,960,True,none,45,66.784,54,True,4143,1.908,29,137.569,139.31,ok
2,2048,16384,16384,960,54,54,11.382918,165.81,1887.4017,96593.1,960,960,True,none,46,66.784,54,True,174,1.981,30,163.33,166.819,ok
2,4096,4096,4096,960,54,54,1.485565,155.107,230.4216,92516.3,960,960,True,none,46,66.784,54,True,1311,1.948,29,154.565,155.432,ok
2,8192,4096,4096,960,54,54,2.958822,155.432,459.8956,92901.1,960,960,True,none,46,66.784,54,True,652,1.929,29,155.107,155.702,ok
2,2048,4096,4096,960,54,54,0.790312,150.887,119.2478,86952.3,960,960,True,none,46,66.784,54,True,2364,1.868,28,147.533,152.492,ok
2,8192,8192,8192,960,54,54,11.314089,164.475,1860.8847,97180.7,960,960,True,none,46,66.784,54,True,175,1.98,30,163.934,165.071,ok
2,1024,8192,8192,960,54,54,1.542085,153.366,236.5034,89125.4,960,960,True,none,46,66.784,54,True,1263,1.948,29,151.618,153.962,ok
2,4096,8192,8192,960,54,54,5.767127,162.734,938.5076,95325.8,960,960,True,none,46,66.784,54,True,342,1.972,30,161.59,163.934,ok
2,2048,8192,8192,960,54,54,2.889674,162.734,470.2482,95124.2,960,960,True,none,46,66.784,54,True,680,1.965,30,161.59,163.33,ok
2,4096,8192,8192,1080,94,14,19.721534,105.164,2073.9954,27875.9,1080,1080,True,none,41,69.131,14,True,100,1.972,30,105.055,105.489,ok
2,8192,4096,4096,1080,94,14,10.110276,96.661,977.2694,27188.0,1080,1080,True,none,41,69.131,14,True,196,1.982,30,96.39,96.986,ok
2,4096,4096,4096,1080,94,14,5.112077,96.29,492.2419,26885.1,1080,1080,True,none,41,69.131,14,True,386,1.973,30,96.019,96.39,ok
2,1024,8192,8192,1080,94,14,5.508323,94.217,518.9777,24951.1,1080,1080,True,none,41,69.131,14,True,364,2.005,30,93.946,94.647,ok
2,2048,16384,16384,1080,94,14,38.941194,106.664,4153.6235,28235.2,1080,1080,True,none,41,69.131,14,True,51,1.986,30,106.039,107.128,ok
2,1024,16384,16384,1080,94,14,19.720417,105.055,2071.7284,27877.5,1080,1080,True,none,41,69.131,14,True,101,1.992,30,104.784,105.489,ok
2,2048,8192,8192,1080,94,14,9.973555,104.459,1041.8275,27560.7,1080,1080,True,none,41,69.131,14,True,198,1.975,30,104.017,104.892,ok
2,8192,16384,16384,1080,94,14,155.124596,106.803,16567.7722,28351.7,1080,1080,True,none,41,69.131,14,True,12,1.861,28,105.929,107.239,ok
2,8192,8192,8192,1080,94,14,39.360012,104.784,4124.2995,27934.7,1080,1080,True,none,40,69.131,14,True,50,1.968,30,104.459,105.055,ok
2,1024,4096,4096,1080,94,14,1.327556,94.314,125.2071,25882.0,1080,1080,True,none,40,69.131,14,True,1468,1.949,29,94.043,94.647,ok
2,2048,4096,4096,1080,94,14,2.621774,94.314,247.27,26211.1,1080,1080,True,none,40,69.131,14,True,763,2.0,30,94.043,94.647,ok
2,4096,16384,16384,1080,94,14,77.67675,106.525,8274.5158,28309.9,1080,1080,True,none,40,69.131,14,True,25,1.942,29,105.38,106.803,ok
2,1024,8192,8192,1080,0,108,0.687601,268.738,184.7845,199881.8,1080,1080,True,none,51,64.717,108,True,2704,1.859,28,266.964,269.305,ok
2,4096,16384,16384,1080,0,108,9.667477,286.879,2773.3961,227466.1,1080,1080,True,none,54,64.717,108,True,204,1.972,30,285.681,287.725,ok
2,2048,8192,8192,1080,0,108,1.293397,274.313,354.7955,212524.0,1080,1080,True,none,54,64.717,108,True,1495,1.934,29,273.386,274.597,ok
2,1024,4096,4096,1080,0,108,0.268364,196.115,52.6302,128034.2,1080,1080,True,none,50,64.717,108,True,6539,1.755,25,191.435,202.273,ok
2,4096,8192,8192,1080,0,108,2.572215,276.941,712.3519,213728.5,1080,1080,True,none,55,64.717,108,True,766,1.97,30,275.727,278.989,ok
2,4096,4096,4096,1080,0,108,0.666962,272.845,181.9773,206067.1,1080,1080,True,none,55,64.717,108,True,2820,1.881,28,272.242,273.398,ok
2,2048,4096,4096,1080,0,108,0.400812,241.208,96.679,171450.8,1080,1080,True,none,54,64.717,108,True,4591,1.84,27,234.545,245.293,ok
2,1024,16384,16384,1080,0,108,2.541521,281.601,715.6947,216309.8,1080,1080,True,none,56,64.717,108,True,767,1.949,29,280.403,283.069,ok
2,8192,4096,4096,1080,0,108,1.322344,277.196,366.5486,207871.7,1080,1080,True,none,56,64.717,108,True,1467,1.94,29,276.322,278.069,ok
2,8192,8192,8192,1080,0,108,4.90598,289.491,1420.2371,224116.6,1080,1080,True,none,58,64.717,108,True,401,1.967,30,288.618,290.689,ok
2,8192,16384,16384,1080,0,108,19.321821,295.364,5706.9705,227620.7,1080,1080,True,none,58,64.717,108,True,103,1.99,30,293.896,298.849,ok
2,2048,16384,16384,1080,0,108,5.065434,281.33,1425.0586,217061.7,1080,1080,True,none,58,64.717,108,True,387,1.96,30,279.537,282.744,ok
2,8192,4096,4096,1080,27,81,1.756654,225.69,396.4592,156478.1,1080,1080,True,none,52,71.469,81,True,1103,1.938,29,223.949,226.835,ok
2,4096,8192,8192,1080,27,81,3.422067,229.639,785.84,160650.2,1080,1080,True,none,53,71.469,81,True,576,1.971,30,228.305,231.245,ok
2,8192,16384,16384,1080,27,81,26.263851,244.697,6426.6855,167456.3,1080,1080,True,none,54,71.469,81,True,75,1.97,30,239.761,247.041,ok
2,1024,16384,16384,1080,27,81,3.549296,223.617,793.6829,154891.5,1080,1080,True,none,53,71.469,81,True,555,1.97,30,221.876,225.419,ok
2,1024,8192,8192,1080,27,81,0.96117,216.917,208.4941,142991.3,1080,1080,True,none,53,71.469,81,True,1937,1.862,28,215.726,217.467,ok
2,2048,8192,8192,1080,27,81,1.803891,221.002,398.6634,152380.6,1080,1080,True,none,53,71.469,81,True,1073,1.936,29,220.136,222.147,ok
2,2048,16384,16384,1080,27,81,6.749958,234.184,1580.732,162891.6,1080,1080,True,none,54,71.469,81,True,293,1.978,30,232.714,237.124,ok
2,2048,4096,4096,1080,27,81,0.533395,198.459,105.8571,128834.1,1080,1080,True,none,52,71.469,81,True,3525,1.88,28,196.115,199.334,ok
2,4096,4096,4096,1080,27,81,0.932117,218.341,203.5193,147448.2,1080,1080,True,none,53,71.469,81,True,2017,1.88,28,217.242,219.532,ok
2,1024,4096,4096,1080,27,81,0.275551,195.683,53.9206,124694.7,1080,1080,True,none,52,71.469,81,True,6507,1.793,26,194.916,196.719,ok
2,8192,8192,8192,1080,27,81,6.668691,237.998,1587.1352,164876.7,1080,1080,True,none,53,71.469,81,True,296,1.974,30,237.124,238.872,ok
2,4096,16384,16384,1080,27,81,13.149829,241.812,3179.7864,167228.3,1080,1080,True,none,54,71.469,81,True,150,1.972,30,239.491,243.552,ok
2,1024,8192,8192,1080,81,27,2.788262,119.707,333.7745,49292.0,1080,1080,True,none,45,71.198,27,True,704,1.963,30,119.111,120.102,ok
2,2048,16384,16384,1080,81,27,20.223939,137.299,2776.7266,54366.8,1080,1080,True,none,46,71.198,27,True,98,1.982,30,136.695,137.569,ok
2,1024,4096,4096,1080,81,27,0.727672,116.767,84.9681,47218.7,1080,1080,True,none,45,71.198,27,True,2488,1.81,27,116.218,117.755,ok
2,2048,8192,8192,1080,81,27,5.134643,132.611,680.9101,53534.0,1080,1080,True,none,45,71.198,27,True,383,1.967,30,131.826,133.485,ok
2,8192,8192,8192,1080,81,27,20.274825,133.485,2706.385,54230.4,1080,1080,True,none,45,71.198,27,True,98,1.987,30,132.748,133.755,ok
2,1024,16384,16384,1080,81,27,10.137831,131.419,1332.3036,54228.1,1080,1080,True,none,45,71.198,27,True,196,1.987,30,130.816,132.151,ok
2,4096,8192,8192,1080,81,27,10.253093,132.611,1359.6729,53618.5,1080,1080,True,none,44,71.198,27,True,194,1.989,30,131.69,133.16,ok
2,4096,4096,4096,1080,81,27,2.640803,121.906,321.9297,52044.4,1080,1080,True,none,44,71.198,27,True,748,1.975,30,121.78,122.448,ok
2,4096,16384,16384,1080,81,27,39.998222,136.695,5467.557,54978.0,1080,1080,True,none,44,71.198,27,True,49,1.96,30,136.37,137.115,ok
2,2048,4096,4096,1080,81,27,1.33699,120.706,161.3827,51398.7,1080,1080,True,none,44,71.198,27,True,1467,1.961,30,120.427,121.031,ok
2,8192,16384,16384,1080,81,27,79.94979,136.974,10951.0425,55010.1,1080,1080,True,none,44,71.198,27,True,24,1.919,29,136.37,138.714,ok
2,8192,4096,4096,1080,81,27,5.248174,122.322,641.9671,52375.9,1080,1080,True,none,44,71.198,27,True,376,1.973,30,121.78,122.773,ok
2,2048,16384,16384,1080,54,54,10.130273,182.933,1853.1613,108537.2,1080,1080,True,none,46,69.131,54,True,195,1.975,30,182.067,185.006,ok
2,1024,8192,8192,1080,54,54,1.395064,168.75,235.4171,98518.0,1080,1080,True,none,47,69.131,54,True,1423,1.985,30,168.018,169.155,ok
2,4096,4096,4096,1080,54,54,1.325764,171.824,227.7981,103667.7,1080,1080,True,none,47,69.131,54,True,1456,1.93,29,171.499,172.103,ok
2,8192,4096,4096,1080,54,54,2.626363,172.969,454.2794,104661.0,1080,1080,True,none,47,69.131,54,True,746,1.959,30,172.698,174.168,ok
2,1024,16384,16384,1080,54,54,5.075947,179.723,912.2645,108306.1,1080,1080,True,none,48,69.131,54,True,390,1.98,30,179.127,181.193,ok
2,4096,8192,8192,1080,54,54,5.140382,180.597,928.3375,106948.4,1080,1080,True,none,48,69.131,54,True,385,1.979,30,179.994,181.796,ok
2,8192,8192,8192,1080,54,54,10.054173,183.807,1848.0273,109358.7,1080,1080,True,none,48,69.131,54,True,196,1.971,30,182.933,184.132,ok
2,4096,16384,16384,1080,54,54,19.83843,187.35,3716.7298,110846.6,1080,1080,True,none,48,69.131,54,True,100,1.984,30,185.881,188.82,ok
2,1024,4096,4096,1080,54,54,0.408665,154.263,63.0419,84078.0,1080,1080,True,none,47,69.131,54,True,4551,1.86,28,150.751,156.196,ok
2,2048,8192,8192,1080,54,54,2.574171,180.733,465.2376,106783.1,1080,1080,True,none,48,69.131,54,True,764,1.967,30,179.994,181.463,ok
2,2048,4096,4096,1080,54,54,0.702797,167.144,117.4682,97780.0,1080,1080,True,none,48,69.131,54,True,2790,1.961,30,165.945,167.74,ok
2,8192,16384,16384,1080,54,54,39.653133,189.687,7521.6838,110913.0,1080,1080,True,none,48,69.131,54,True,50,1.983,30,187.621,192.905,ok
